 	X	Y
632	1115.500	994.500
633	1174.500	997.500
634	902.500	998.500
635	111.500	1000.500
636	596.500	1004.500
637	696.500	1007.500
638	516.500	1011.500
639	184.500	1012.500
640	481.500	1013.500
641	951.500	1013.500
642	1324.500	1016.500
643	1220.500	1019.500
644	759.500	1020.500
645	630.500	1022.500
646	17.500	1025.500
647	96.500	1026.500
